1.000,72.000,28.000,2.000,0.395,0.004,0.224,0.149,0.033,0.006,0.020,0.032,0.000,0.000,0.000,0.000,0.000,0.004,0.005,0.000,0.121,0.000,0.004,0.003
1.000,72.000,28.000,3.000,0.306,0.006,0.204,0.151,0.035,0.012,0.027,0.045,0.041,0.021,0.000,0.014,0.002,0.010,0.007,0.001,0.113,0.000,0.003,0.003
1.000,60.000,33.000,4.000,0.224,0.007,0.169,0.141,0.035,0.016,0.033,0.053,0.083,0.058,0.000,0.037,0.005,0.018,0.009,0.001,0.101,0.003,0.002,0.003
0.000,72.000,31.000,3.000,0.303,0.005,0.222,0.155,0.034,0.010,0.025,0.040,0.034,0.019,0.000,0.009,0.001,0.009,0.006,0.000,0.120,0.000,0.004,0.003
1.000,45.000,14.000,4.000,0.238,0.005,0.163,0.132,0.032,0.022,0.035,0.049,0.076,0.057,0.001,0.042,0.006,0.017,0.007,0.001,0.100,0.010,0.002,0.005
1.000,77.000,25.000,3.000,0.298,0.006,0.207,0.154,0.036,0.012,0.028,0.045,0.042,0.020,0.000,0.013,0.002,0.009,0.008,0.001,0.113,0.001,0.003,0.002
0.000,76.000,23.000,4.000,0.193,0.006,0.198,0.155,0.036,0.018,0.034,0.052,0.077,0.053,0.001,0.031,0.005,0.014,0.009,0.001,0.109,0.004,0.004,0.003
1.000,58.000,28.000,4.000,0.225,0.006,0.169,0.140,0.035,0.018,0.034,0.053,0.082,0.057,0.001,0.038,0.006,0.017,0.009,0.001,0.101,0.005,0.002,0.003
1.000,54.000,31.000,4.000,0.232,0.006,0.166,0.138,0.034,0.017,0.033,0.052,0.081,0.058,0.000,0.039,0.005,0.018,0.008,0.001,0.101,0.004,0.002,0.004
0.000,75.000,14.000,3.000,0.292,0.004,0.226,0.157,0.034,0.015,0.028,0.039,0.031,0.017,0.000,0.011,0.002,0.007,0.006,0.000,0.120,0.003,0.004,0.004
0.000,88.000,33.000,2.000,0.364,0.004,0.246,0.160,0.034,0.004,0.018,0.031,0.000,0.000,0.000,0.000,0.000,0.001,0.005,0.000,0.126,0.000,0.004,0.002
0.000,74.000,30.000,3.000,0.300,0.005,0.223,0.157,0.035,0.011,0.026,0.040,0.034,0.019,0.000,0.009,0.001,0.009,0.006,0.000,0.120,0.000,0.004,0.003
1.000,50.000,33.000,3.000,0.339,0.005,0.191,0.139,0.032,0.011,0.026,0.040,0.037,0.024,0.000,0.018,0.001,0.012,0.006,0.001,0.112,0.000,0.002,0.004
1.000,56.000,23.000,4.000,0.226,0.006,0.168,0.139,0.034,0.019,0.034,0.052,0.080,0.057,0.001,0.039,0.006,0.017,0.008,0.001,0.100,0.006,0.002,0.004
0.000,71.000,28.000,2.000,0.387,0.003,0.238,0.151,0.031,0.005,0.018,0.027,0.000,0.000,0.000,0.000,0.000,0.002,0.004,0.000,0.126,0.000,0.004,0.004
1.000,75.000,3.000,3.000,0.291,0.003,0.209,0.152,0.034,0.018,0.031,0.043,0.037,0.019,0.001,0.016,0.003,0.007,0.007,0.000,0.113,0.008,0.004,0.003
1.000,60.000,25.000,4.000,0.221,0.006,0.170,0.141,0.035,0.018,0.034,0.053,0.082,0.057,0.001,0.038,0.006,0.017,0.009,0.001,0.101,0.005,0.002,0.003
0.000,46.000,3.000,5.000,0.127,0.004,0.157,0.134,0.032,0.030,0.042,0.055,0.109,0.089,0.002,0.061,0.010,0.021,0.008,0.001,0.095,0.016,0.003,0.006
0.000,41.000,24.000,4.000,0.244,0.004,0.179,0.135,0.030,0.019,0.032,0.044,0.069,0.056,0.000,0.038,0.005,0.017,0.006,0.001,0.107,0.006,0.002,0.006
0.000,69.000,24.000,3.000,0.305,0.004,0.221,0.154,0.033,0.012,0.026,0.039,0.032,0.019,0.000,0.011,0.001,0.008,0.006,0.000,0.120,0.000,0.004,0.004
0.000,78.000,22.000,3.000,0.291,0.004,0.227,0.159,0.035,0.013,0.027,0.041,0.033,0.018,0.000,0.009,0.002,0.007,0.007,0.000,0.120,0.000,0.004,0.003
